SimuID,MCC,MCCDescription,Product,SBG_HVC,AppVantageScr,AppPublicRecords,AppCollections,AppAmountPastDue,AccountOpenDate
275825,7399,Business Services not elsewhere classified,QBMS for QBO,0,887,0,0,0,1/18/2018
275828,8999,Professional Services not elsewhere classified,QBMS for QBO,0,644,0,0,2860,2/11/2016
275831,7311,Advertising Services,QBMS for QBO,0,910,0,0,0,5/1/2016
275832,4816,Computer Network/Information Services,QBMS for QBO,0,570,1,1,777,7/16/2018
275833,5499,"Miscellaneous Food Stores - Specialty Stores, Markets, Convenience Stores, and Vending Machines",QBMS for QBO,0,712,0,1,53,9/26/2016
275844,1761,"Roofing and Siding, Sheet Metal Work Contractors",QBMS for QBO,0,712,0,0,0,7/7/2017
275845,1520,General Contractors/ Residential and Commercial,QBMS for QBO,1,807,0,0,0,5/27/2016
275846,7277,"Counseling Service - Debt, Marriage, Personal",QBMS for QBO,1,877,0,2,780,1/20/2016
275850,7399,Business Services not elsewhere classified,QBMS for QBO,0,660,0,0,11313,2/10/2017
275852,8299,Schools and Educational Services not elsewhere classified,QBMS for QBO,0,711,0,0,0,3/20/2018
275854,8398,Charitable and Social Service Organizations,QBMS for QBO,0,657,0,0,0,6/26/2017
275855,7311,Advertising Services,QBMS for QBO,0,955,0,0,0,1/23/2017
275856,7399,Business Services not elsewhere classified,QBMS for QBO,0,638,0,0,2512,10/16/2017
275858,780,Horticultural and Landscape Services,QBMS for QBO,0,567,0,3,2989,4/26/2016
275859,8999,Professional Services not elsewhere classified,QBMS for QBO,0,855,0,0,0,1/24/2017
275860,5999,Miscellaneous and Specialty Retail Stores,QBMS for QBO,0,845,0,0,0,7/11/2018
275862,7991,Tourist Attractions and Exhibits,QBMS for QBO,0,739,0,0,0,5/8/2017
275865,7299,Other Services not elsewhere classified,QBMS for QBO,0,704,0,0,73,3/26/2017
275866,8398,Charitable and Social Service Organizations,QBMS for QBO,0,650,0,1,25,12/27/2017
275870,7221,"Photographic Studios, Portraits",QBMS for QBO,0,806,0,0,0,9/27/2016
275871,7399,Business Services not elsewhere classified,QBMS for QBO,1,948,0,0,0,4/20/2016
275875,7375,Information Retrieval Services,QBMS for QBO,1,775,0,0,0,4/4/2016
275878,5099,Durable Goods not elsewhere classified,QBMS for QBO,0,859,0,0,0,5/25/2017
275881,8931,"Accounting, Auditing, and Bookkeeping Services",QBMS for QBO,0,713,0,2,0,3/8/2018
275887,6300,"Insurance Sales and Underwriting, and Premiums",QBMS for QBO,0,806,0,0,0,11/15/2017
275888,1731,Electrical Contractors,QBMS for QBO,0,684,1,0,0,9/12/2016
275893,8999,Professional Services not elsewhere classified,QBMS for QBO,0,720,0,0,0,1/6/2016
275895,1711,"Air Conditioning, Heating, and Plumbing Contractors",QBMS for QBO,0,909,0,0,0,2/17/2015
275899,7311,Advertising Services,QBMS for QBO,0,917,0,0,0,5/11/2017
275900,7299,Other Services not elsewhere classified,QBMS for QBO,1,990,0,0,0,2/2/2016
275902,5999,Miscellaneous and Specialty Retail Stores,GoPayment Free,0,856,0,0,0,8/17/2016
275911,4789,Transportation Services not elsewhere classified,QBMS for QBO,1,663,0,0,0,8/28/2016
275913,8111,"Legal Services, Attorneys",QBMS for QBO,0,916,0,0,0,7/12/2018
275920,8999,Professional Services not elsewhere classified,QBMS for QBO,0,592,1,0,0,12/19/2016
275921,7221,"Photographic Studios, Portraits",QBMS for QBO,0,568,0,0,557,2/20/2017
275924,8931,"Accounting, Auditing, and Bookkeeping Services",QBMS for QBO,0,904,0,0,0,4/7/2018
275925,7392,"Management, Consulting, and Public Relations Services",QBMS for QBO,1,686,0,0,0,3/1/2017
275926,8398,Charitable and Social Service Organizations,QBMS for QBO,0,779,1,0,0,7/4/2017
275930,7221,"Photographic Studios, Portraits",QBMS for QBO,0,763,0,0,0,6/20/2016
275931,7349,"Cleaning and Maintenance, Janitorial Services",QBMS for QBO,0,651,0,3,2479,1/24/2017
275936,8111,"Legal Services, Attorneys",QBMS for QBO,0,749,0,0,0,6/19/2018
275938,8931,"Accounting, Auditing, and Bookkeeping Services",QBMS for QBO,0,685,0,0,0,4/15/2018
275945,7221,"Photographic Studios, Portraits",QBMS for QBO,0,780,0,2,119,6/22/2017
275952,5099,Durable Goods not elsewhere classified,GoPayment,0,871,0,0,0,4/19/2017
275954,8099,Medical Services and Health Practitioners not elsewhere classified,QBMS for QBO,1,918,0,0,0,6/26/2014
275956,7999,Recreation Services not elsewhere classified,QBMS for QBO,1,820,0,0,0,12/2/2015
275961,8999,Professional Services not elsewhere classified,QBMS for QBO,0,709,0,1,181,6/28/2016
275962,4789,Transportation Services not elsewhere classified,QBMS for QBO,0,900,0,0,0,6/8/2017
275965,1520,General Contractors/ Residential and Commercial,QBMS for QBO,1,827,0,0,0,8/26/2014
275968,8099,Medical Services and Health Practitioners not elsewhere classified,QBMS for QBO,1,697,0,2,76,4/6/2016
275971,8999,Professional Services not elsewhere classified,QBMS for QBO,0,821,0,0,0,2/9/2017
275973,7311,Advertising Services,QBMS for QBO,0,643,0,0,2884,9/8/2017
275977,7210,"Laundry, Cleaning, and Garment Services",QBMS for QBO,1,719,0,0,0,1/21/2017
275978,7941,"Commercial Sports, Professional Sports Clubs, Athletic Fields, Sports Promoters",QBMS for QBO,0,681,0,1,95,8/8/2018
275986,5085,Industrial Supplies not elsewhere classified,QBMS for QBO,0,564,0,3,21445,2/2/2018
275988,8999,Professional Services not elsewhere classified,QBMS for QBO,0,701,0,0,0,1/16/2018
275997,5992,Florists,QBMS for QBO,0,808,0,0,0,7/12/2016
276006,5999,Miscellaneous and Specialty Retail Stores,QBMS for QBO,0,605,0,11,13639,1/31/2018
276011,8111,"Legal Services, Attorneys",QBMS for QBO,0,828,0,0,0,10/25/2017
276013,8299,Schools and Educational Services not elsewhere classified,QBMS for QBO,0,940,0,0,0,1/5/2018
276016,8931,"Accounting, Auditing, and Bookkeeping Services",QBMS for QBO,0,798,0,0,0,10/6/2016
276019,7298,Health and Beauty Spas,QBMS for QBO,0,849,0,0,0,1/18/2016
276021,7299,Other Services not elsewhere classified,QBMS for QBO,0,984,0,0,0,1/17/2018
276025,5199,Non-durable Goods not elsewhere classified,QBMS for QBO,0,835,0,1,1085,8/24/2017
276027,7299,Other Services not elsewhere classified,QBMS for QBO,1,803,0,0,0,5/17/2016
276030,7399,Business Services not elsewhere classified,QBMS for QBO,1,847,0,0,0,9/20/2016
276031,1731,Electrical Contractors,QBMS for QBO,1,729,1,0,0,7/25/2017
276038,7221,"Photographic Studios, Portraits",GoPayment,0,875,0,0,0,4/11/2016
276041,8999,Professional Services not elsewhere classified,QBMS for QBO,0,765,0,0,0,5/20/2016
276042,5099,Durable Goods not elsewhere classified,QBMS for QBO,0,780,0,0,0,1/18/2017
276046,1520,General Contractors/ Residential and Commercial,QBMS for QBO,0,812,0,0,0,10/29/2016
276047,1711,"Air Conditioning, Heating, and Plumbing Contractors",QBMS for QBO,0,751,0,0,0,11/2/2016
276048,7399,Business Services not elsewhere classified,QBMS for QBO,1,794,2,0,0,10/21/2014
276049,1711,"Air Conditioning, Heating, and Plumbing Contractors",QBMS for QBO,1,826,0,0,0,12/8/2016
276050,8299,Schools and Educational Services not elsewhere classified,QBMS for QBO,1,662,2,2,0,5/26/2016
276052,5941,Sporting Goods Stores,QBMS for QBO,0,934,0,0,0,3/26/2018
276054,6513,Real Estate Agents and Managers - Rentals,QBMS for QBO,0,839,0,0,0,9/28/2016
276056,8071,Medical and Dental Laboratories,QBMS for QBO,0,702,0,0,479,5/12/2017
276057,7372,"Computer Programming, Integrated Systems Design, and Data Processing Services",QBMS for QBO,0,844,0,0,0,5/3/2018
276063,1799,"Contractors, Special Trade not elsewhere classified",QBMS for QBO,0,645,0,0,928,3/14/2018
276064,5045,"Computers, Computer Peripheral Equipment, Software",QBMS for QBO,0,681,0,0,0,5/24/2018
276065,5811,Caterers,QBMS for QBO,0,805,0,0,0,4/30/2016
276072,8299,Schools and Educational Services not elsewhere classified,QBMS for QBO,0,840,0,0,0,6/1/2016
276074,8931,"Accounting, Auditing, and Bookkeeping Services",QBMS for QBO,0,580,0,0,479,11/15/2017
276075,7342,Disinfecting and Exterminating Services,QBMS for QBO,0,651,2,3,887,1/26/2016
276077,7299,Other Services not elsewhere classified,QBMS for QBO,0,941,0,0,0,6/25/2018
276083,1799,"Contractors, Special Trade not elsewhere classified",QBMS for QBO,0,720,NA,0,NA,10/23/2017
276085,7230,Beauty Shops and Barber Shops,GoPayment Free,0,703,0,0,0,8/4/2014
276097,8999,Professional Services not elsewhere classified,QBMS for QBO,0,618,0,5,8614,6/18/2014
276100,7399,Business Services not elsewhere classified,QBMS for QBO,0,808,0,0,0,1/11/2018
276104,7299,Other Services not elsewhere classified,QBMS for QBO,0,686,0,0,0,6/26/2018
276106,8999,Professional Services not elsewhere classified,QBMS for QBO,0,908,0,0,0,4/15/2016
276107,7299,Other Services not elsewhere classified,QBMS for QBO,0,783,0,0,0,3/7/2016
276108,7399,Business Services not elsewhere classified,QBMS for QBO,0,852,0,0,0,4/16/2018
276109,7399,Business Services not elsewhere classified,QBMS for QBO,0,641,0,0,0,9/21/2017
276112,7299,Other Services not elsewhere classified,QBMS for QBO,0,592,0,2,1037,5/8/2018
276117,8299,Schools and Educational Services not elsewhere classified,QBMS for QBO,0,780,0,0,0,9/1/2017
276123,8099,Medical Services and Health Practitioners not elsewhere classified,QBMS for QBO,1,844,0,0,0,6/5/2017
276125,7333,"Commercial Photography, Art, and Graphics",QBMS for QBO,0,865,0,0,0,2/6/2018
276131,5193,"Florist Supplies, Nursery Stock, and Flowers",QBMS for QBO,0,965,0,0,0,3/10/2017
276136,8999,Professional Services not elsewhere classified,QBMS for QBO,0,872,0,0,0,6/29/2018
276138,8099,Medical Services and Health Practitioners not elsewhere classified,QBMS for QBO,0,586,0,1,177,6/21/2016
276142,8999,Professional Services not elsewhere classified,QBMS for QBO,0,640,1,2,414,7/8/2017
276145,7217,Carpet and Upholstery Cleaning,QBMS for QBO,0,693,0,1,1885,1/16/2018
276148,1520,General Contractors/ Residential and Commercial,QBMS for QBO,0,679,0,0,0,7/20/2016
276151,7333,"Commercial Photography, Art, and Graphics",QBMS for QBO,0,751,0,0,0,5/15/2018
276152,7392,"Management, Consulting, and Public Relations Services",QBMS for QBO,0,768,0,0,0,7/25/2017
276155,5994,News Dealers and Newsstands,QBMS for QBO,0,663,0,3,1096,12/16/2017
276156,4900,"Utilities - Electric, Gas, Water, Sanitary",QBMS for QBO,0,655,1,1,0,1/2/2017
276157,5399,Miscellaneous General Merchandise Stores,QBMS for QBO,0,930,0,0,0,6/27/2018
276161,7299,Other Services not elsewhere classified,QBMS for QBO,0,925,0,0,0,7/19/2017
276166,5039,Construction Materials not elsewhere classified,QBMS for QBO,0,711,1,0,0,8/4/2015
276170,1520,General Contractors/ Residential and Commercial,QBMS for QBO,1,760,1,0,0,5/26/2016
276171,7299,Other Services not elsewhere classified,QBMS for QBO,0,747,0,0,0,3/21/2018
276173,1520,General Contractors/ Residential and Commercial,QBMS for QBO,0,752,0,1,102,10/16/2017
276177,5511,"Automobile and Truck Dealers (New and Used) - Sales, Service, Repairs, Parts, and Leasing",QBMS for QBO,0,695,0,0,0,12/3/2017
276181,7299,Other Services not elsewhere classified,QBMS for QBO,0,878,0,0,0,5/18/2017
276185,7349,"Cleaning and Maintenance, Janitorial Services",QBMS for QBO,0,761,0,0,0,1/24/2017
276193,4816,Computer Network/Information Services,QBMS for QBO,0,654,0,0,0,5/31/2018
276195,8911,"Engineering, Architectural, and Surveying Services",QBMS for QBO,0,898,0,0,0,5/16/2018
276199,5099,Durable Goods not elsewhere classified,QBMS for QBO,0,623,0,0,9796,1/2/2017
276200,8099,Medical Services and Health Practitioners not elsewhere classified,QBMS for QBO,0,990,0,0,0,5/7/2018
276206,7299,Other Services not elsewhere classified,QBMS for QBO,1,619,1,28,27199,10/30/2015
276211,7372,"Computer Programming, Integrated Systems Design, and Data Processing Services",QBMS for QBO,0,623,0,1,37,3/30/2015
276213,7299,Other Services not elsewhere classified,GoPayment Free,0,860,0,0,0,9/23/2015
276215,4789,Transportation Services not elsewhere classified,QBMS for QBO,0,791,0,0,0,10/4/2017
276219,8299,Schools and Educational Services not elsewhere classified,QBMS for QBO,1,883,0,0,0,4/3/2015
276220,7393,"Detective Agencies, Protective Agencies, and Security Services including Armored Cars, Guard Dogs",QBMS for QBO,0,749,0,0,0,6/7/2017
276221,7997,"Membership Clubs (Sports, Recreation, Athletic), Country Clubs, Private Golf Courses",QBMS for QBO,0,990,0,0,0,3/8/2018
276223,7999,Recreation Services not elsewhere classified,QBMS for QBO,0,805,0,0,0,3/5/2018
276224,7399,Business Services not elsewhere classified,QBMS for QBO,0,707,1,0,0,4/11/2018
276226,8931,"Accounting, Auditing, and Bookkeeping Services",QBMS for QBO,1,850,0,0,0,11/23/2015
276228,4214,"Motor Freight Carriers, Trucking - Local/ Long Distance, Moving and Storage Companies, Local Delivery Services",QBMS for QBO,0,900,0,0,0,2/2/2017
276230,5533,"Automotive Parts, Accessories Stores",QBMS for QBO,0,847,0,0,0,6/21/2016
276232,1799,"Contractors, Special Trade not elsewhere classified",QBMS for QBO,0,535,1,1,177193,3/23/2015
276233,7299,Other Services not elsewhere classified,QBMS for QBO,0,682,0,2,27,6/22/2016
276237,7399,Business Services not elsewhere classified,QBMS for QBO,0,821,0,0,0,2/29/2016
276244,1520,General Contractors/ Residential and Commercial,QBMS for QBO,0,600,0,0,0,6/29/2018
276247,8111,"Legal Services, Attorneys",QBMS for QBO,0,889,0,0,0,6/1/2017
276249,7299,Other Services not elsewhere classified,GoPayment Free,0,934,0,0,0,2/9/2018
276251,7829,Motion Picture and Videotape Production and Distribution,QBMS for QBO,0,768,1,0,0,12/21/2016
276254,7372,"Computer Programming, Integrated Systems Design, and Data Processing Services",QBMS for QBO,0,883,0,0,0,3/12/2018
276257,6513,Real Estate Agents and Managers - Rentals,QBMS for QBO,0,749,0,0,0,2/24/2017
276260,8999,Professional Services not elsewhere classified,QBMS for QBO,0,749,0,2,938,4/27/2017
276267,7299,Other Services not elsewhere classified,GoPayment Free,0,803,0,0,0,2/11/2016
276269,780,Horticultural and Landscape Services,QBMS for QBO,0,757,0,0,0,2/19/2018
276274,7399,Business Services not elsewhere classified,QBMS for QBO,0,658,0,0,212,2/5/2015
276281,7349,"Cleaning and Maintenance, Janitorial Services",QBMS for QBO,0,925,0,0,0,7/14/2018
276287,6300,"Insurance Sales and Underwriting, and Premiums",QBMS for QBO,0,698,0,0,0,5/30/2018
276289,7829,Motion Picture and Videotape Production and Distribution,QBMS for QBO,1,919,0,0,0,12/29/2014
276291,7392,"Management, Consulting, and Public Relations Services",QBMS for QBO,0,663,0,0,14972,7/11/2016
276299,8931,"Accounting, Auditing, and Bookkeeping Services",QBMS for QBO,0,908,0,0,25,10/4/2017
276302,7393,"Detective Agencies, Protective Agencies, and Security Services including Armored Cars, Guard Dogs",QBMS for QBO,0,791,0,0,0,12/16/2015
276304,780,Horticultural and Landscape Services,QBMS for QBO,0,812,0,1,318,1/13/2017
276305,8999,Professional Services not elsewhere classified,QBMS for QBO,0,881,0,0,0,1/30/2014
276309,7393,"Detective Agencies, Protective Agencies, and Security Services including Armored Cars, Guard Dogs",QBMS for QBO,0,749,0,0,0,8/22/2016
276310,7276,Tax Preparation Services,QBMS for QBO,1,990,0,0,0,10/11/2016
276312,2741,Miscellaneous Publishing and Printing,GoPayment Free,0,656,1,2,709,4/12/2018
276313,8999,Professional Services not elsewhere classified,QBMS for QBO,0,665,0,1,0,8/18/2017
276314,7230,Beauty Shops and Barber Shops,GoPayment Free,0,820,0,0,0,4/28/2018
276317,763,Agricultural Cooperatives,QBMS for QBO,1,820,0,0,0,6/16/2014
276321,7011,"Lodging - Hotels, Motels, Resorts, Central Reservation Services not elsewhere classified",QBMS for QBO,0,707,0,0,0,7/1/2018
276328,5996,Swimming Pools - Sales and Service,QBMS for QBO,0,851,0,0,0,2/1/2018
276329,7399,Business Services not elsewhere classified,QBMS for QBO,0,NA,NA,NA,NA,2/16/2018
276330,5732,Electronics Sales,QBMS for QBO,0,693,0,0,0,9/11/2014
276331,5422,Freezer and Locker Meat Provisioners,QBMS for QBO,0,864,0,0,0,10/30/2017
276337,6513,Real Estate Agents and Managers - Rentals,QBMS for QBO,0,655,2,1,1844,4/25/2017
276343,8911,"Engineering, Architectural, and Surveying Services",QBMS for QBO,1,850,0,0,0,1/6/2015
276345,5399,Miscellaneous General Merchandise Stores,QBMS for QBO,0,768,0,0,0,8/29/2016
276346,7399,Business Services not elsewhere classified,QBMS for QBO,0,678,0,0,0,4/20/2018
276349,7399,Business Services not elsewhere classified,QBMS for QBO,0,745,0,0,671,2/18/2018
276353,5399,Miscellaneous General Merchandise Stores,QBMS for QBO,0,771,1,0,0,12/1/2017
276359,7311,Advertising Services,QBMS for QBO,0,815,0,0,0,10/7/2017
276365,6513,Real Estate Agents and Managers - Rentals,QBMS for QBO,0,692,1,0,25485,5/4/2016
276366,7349,"Cleaning and Maintenance, Janitorial Services",QBMS for QBO,0,604,0,0,0,5/16/2017
276376,1520,General Contractors/ Residential and Commercial,QBMS for QBO,0,582,0,2,18039,6/1/2018
276384,7299,Other Services not elsewhere classified,QBMS for QBO,0,747,0,2,343,9/4/2015
276388,8999,Professional Services not elsewhere classified,QBMS for QBO,0,808,0,1,50,10/13/2015
276390,780,Horticultural and Landscape Services,QBMS for QBO,0,816,0,0,0,3/31/2018
276392,5992,Florists,QBMS for QBO,0,824,0,0,0,3/29/2017
276396,7399,Business Services not elsewhere classified,QBMS for QBO,1,825,0,0,0,4/7/2015
276397,1520,General Contractors/ Residential and Commercial,QBMS for QBO,0,990,0,0,0,6/22/2017
276405,7349,"Cleaning and Maintenance, Janitorial Services",QBMS for QBO,0,600,0,3,9265,7/25/2018
276406,7399,Business Services not elsewhere classified,QBMS for QBO,1,628,4,3,7149,3/17/2016
276407,7349,"Cleaning and Maintenance, Janitorial Services",QBMS for QBO,0,653,0,10,5029,4/20/2017
276411,8999,Professional Services not elsewhere classified,QBMS for QBO,0,740,0,0,0,3/21/2017
276420,5085,Industrial Supplies not elsewhere classified,QBMS for QBO,0,833,0,0,0,4/21/2015
276421,7299,Other Services not elsewhere classified,QBMS for QBO,0,919,0,0,0,4/17/2018
276431,5045,"Computers, Computer Peripheral Equipment, Software",QBMS for QBO,0,832,0,0,0,7/21/2017
276433,8398,Charitable and Social Service Organizations,QBMS for QBO,1,655,0,0,0,10/11/2016
276434,7311,Advertising Services,QBMS for QBO,0,696,0,0,0,1/5/2017
276436,7399,Business Services not elsewhere classified,QBMS for QBO,0,856,0,0,0,2/1/2018
276439,1731,Electrical Contractors,QBMS for QBO,0,843,0,0,0,5/1/2016
276444,8999,Professional Services not elsewhere classified,QBMS for QBO,0,772,0,0,0,6/13/2015
276447,8999,Professional Services not elsewhere classified,QBMS for QBO,1,941,0,0,0,3/27/2014
